"Path","Tracked","WorktreeExists","SizeBytes","TopLevel","Extension","Classification","WorkflowRelation","RuntimeProtection","ReferenceAuditStatus","GitHistoryStatus","Notes"
"festival_web/functions/node_modules/call-bind-apply-helpers/reflectApply.js","True","True","132","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/call-bind-apply-helpers/test/index.js","True","True","2658","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/call-bind-apply-helpers/tsconfig.json","True","True","115","festival_web",".json","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/call-bound/.eslintrc","True","True","138","festival_web",".eslintrc","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/call-bound/.github/FUNDING.yml","True","True","581","festival_web",".yml","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/call-bound/.nycrc","True","True","139","festival_web",".nycrc","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/call-bound/CHANGELOG.md","True","True","2880","festival_web",".md","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/call-bound/index.d.ts","True","True","4651","festival_web",".ts","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/call-bound/index.js","True","True","687","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/call-bound/LICENSE","True","True","1071","festival_web","","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/call-bound/package.json","True","True","2507","festival_web",".json","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/call-bound/README.md","True","True","1897","festival_web",".md","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/call-bound/test/index.js","True","True","2418","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/call-bound/tsconfig.json","True","True","137","festival_web",".json","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/chownr/chownr.js","True","True","4275","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/chownr/LICENSE","True","True","765","festival_web","","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/chownr/package.json","True","True","610","festival_web",".json","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/chownr/README.md","True","True","59","festival_web",".md","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/cliui/build/index.cjs","True","True","9953","festival_web",".cjs","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/cliui/build/index.d.cts","True","True","1050","festival_web",".cts","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/cliui/build/lib/index.js","True","True","9667","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/cliui/build/lib/string-utils.js","True","True","1011","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/cliui/CHANGELOG.md","True","True","4572","festival_web",".md","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/cliui/index.mjs","True","True","309","festival_web",".mjs","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/cliui/LICENSE.txt","True","True","731","festival_web",".txt","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
