assetId,profileId,gender,numericId,identityScope,isReserve,reserveStatus,activeForTarget,identityDecision,shotType,targetFaceType,targetLooksLevel,targetLooksLevelBand,status,localPath,finalPath,approvedPath,rejectedPath,expectedRawPath,expectedFinalPath,expectedApprovedPath,expectedRejectedPath,storagePath,legacyStoragePath,model,size,quality,outputFormat,promptHash,referenceAssetId,referenceLocalPath,resolvedReferencePath,attempt,attemptCount,dryRun,updatedAt,error
female_007__vibe_card__v001,female_007,female,007,production,False,,True,,vibe_card,cat_like,3.5,3.3-3.8,vision_rejected,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_007__vibe_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/007/vibe_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_007__vibe_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_007__vibe_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_007__vibe_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/007/vibe_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_007__vibe_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_007__vibe_card__v001__attempt01.png,ai_profiles/female/007/vibe_card.png,ai_profiles/female/007.png,codex-built-in-imagegen,1024x1536,high,png,604e10a8a27116afaa84b9e2,female_007__face_card__v001,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/007/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/007/face_card.png,0,1,False,2026-05-14T16:04:06+00:00,metadata_mismatch
female_008__face_card__v001,female_008,female,008,production,False,,True,,face_card,cat_like,2.7,2.5-3.2,vision_rejected,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_008__face_card__v001__attempt03.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/008/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_008__face_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_008__face_card__v001__attempt03.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_008__face_card__v001__attempt03.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/008/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_008__face_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_008__face_card__v001__attempt03.png,ai_profiles/female/008/face_card.png,ai_profiles/female/008.png,codex-built-in-imagegen,1024x1536,high,png,9bc6525577382d44b002ce57,,,,0,3,False,2026-05-14T16:04:06+00:00,metadata_mismatch
female_008__silhouette_card__v001,female_008,female,008,production,False,,True,,silhouette_card,cat_like,2.7,2.5-3.2,vision_approved,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_008__silhouette_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/008/silhouette_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_008__silhouette_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_008__silhouette_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_008__silhouette_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/008/silhouette_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_008__silhouette_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_008__silhouette_card__v001__attempt01.png,ai_profiles/female/008/silhouette_card.png,ai_profiles/female/008.png,codex-built-in-imagegen,1024x1536,high,png,b211f7e4880251be539210a3,female_008__face_card__v001,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/008/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/008/face_card.png,0,1,False,2026-05-14T16:04:06+00:00,
female_008__vibe_card__v001,female_008,female,008,production,False,,True,,vibe_card,cat_like,2.7,2.5-3.2,vision_rejected,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_008__vibe_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/008/vibe_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_008__vibe_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_008__vibe_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_008__vibe_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/008/vibe_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_008__vibe_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_008__vibe_card__v001__attempt01.png,ai_profiles/female/008/vibe_card.png,ai_profiles/female/008.png,codex-built-in-imagegen,1024x1536,high,png,c4c27dfbe66dcce7c3d57da9,female_008__face_card__v001,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/008/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/008/face_card.png,0,1,False,2026-05-14T16:04:06+00:00,metadata_mismatch
female_009__face_card__v001,female_009,female,009,production,False,,True,,face_card,cat_like,3.1,2.5-3.2,vision_rejected,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_009__face_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/009/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_009__face_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_009__face_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_009__face_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/009/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_009__face_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_009__face_card__v001__attempt01.png,ai_profiles/female/009/face_card.png,ai_profiles/female/009.png,codex-built-in-imagegen,1024x1536,high,png,146435743e4002536827d8fe,,,,0,1,False,2026-05-14T16:04:06+00:00,metadata_mismatch
female_009__silhouette_card__v001,female_009,female,009,production,False,,True,,silhouette_card,cat_like,3.1,2.5-3.2,vision_approved,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_009__silhouette_card__v001__attempt02.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/009/silhouette_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_009__silhouette_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_009__silhouette_card__v001__attempt02.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_009__silhouette_card__v001__attempt02.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/009/silhouette_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_009__silhouette_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_009__silhouette_card__v001__attempt02.png,ai_profiles/female/009/silhouette_card.png,ai_profiles/female/009.png,codex-built-in-imagegen,1024x1536,high,png,1b211db9398649affbe8ca23,female_009__face_card__v001,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/009/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/009/face_card.png,0,2,False,2026-05-14T16:04:06+00:00,
female_009__vibe_card__v001,female_009,female,009,production,False,,True,,vibe_card,cat_like,3.1,2.5-3.2,vision_rejected,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_009__vibe_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/009/vibe_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_009__vibe_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_009__vibe_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_009__vibe_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/009/vibe_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_009__vibe_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_009__vibe_card__v001__attempt01.png,ai_profiles/female/009/vibe_card.png,ai_profiles/female/009.png,codex-built-in-imagegen,1024x1536,high,png,a67e8645385146cfa1d040c3,female_009__face_card__v001,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/009/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/009/face_card.png,0,1,False,2026-05-14T16:04:06+00:00,metadata_mismatch
female_010__face_card__v001,female_010,female,010,production,False,,True,,face_card,cat_like,3.5,3.3-3.8,vision_rejected,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_010__face_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/010/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_010__face_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_010__face_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_010__face_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/010/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_010__face_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_010__face_card__v001__attempt01.png,ai_profiles/female/010/face_card.png,ai_profiles/female/010.png,codex-built-in-imagegen,1024x1536,high,png,1a62f4baf0b2636c43e1dd7f,,,,0,1,False,2026-05-14T16:04:06+00:00,metadata_mismatch
female_010__silhouette_card__v001,female_010,female,010,production,False,,True,,silhouette_card,cat_like,3.5,3.3-3.8,vision_approved,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_010__silhouette_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/010/silhouette_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_010__silhouette_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_010__silhouette_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_010__silhouette_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/010/silhouette_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_010__silhouette_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_010__silhouette_card__v001__attempt01.png,ai_profiles/female/010/silhouette_card.png,ai_profiles/female/010.png,codex-built-in-imagegen,1024x1536,high,png,88ddeaf21bf30073e233e63c,female_010__face_card__v001,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/010/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/010/face_card.png,0,1,False,2026-05-14T16:04:06+00:00,
female_010__vibe_card__v001,female_010,female,010,production,False,,True,,vibe_card,cat_like,3.5,3.3-3.8,vision_rejected,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_010__vibe_card__v001__attempt02.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/010/vibe_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_010__vibe_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_010__vibe_card__v001__attempt02.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_010__vibe_card__v001__attempt02.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/010/vibe_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_010__vibe_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_010__vibe_card__v001__attempt02.png,ai_profiles/female/010/vibe_card.png,ai_profiles/female/010.png,codex-built-in-imagegen,1024x1536,high,png,23ff2439e2341fcb03a5b528,female_010__face_card__v001,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/010/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/010/face_card.png,0,2,False,2026-05-14T16:04:06+00:00,metadata_mismatch
female_011__face_card__v001,female_011,female,011,production,False,,True,,face_card,cat_like,2.1,1.5-2.4,vision_rejected,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_011__face_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/011/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_011__face_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_011__face_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_011__face_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/011/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_011__face_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_011__face_card__v001__attempt01.png,ai_profiles/female/011/face_card.png,ai_profiles/female/011.png,codex-built-in-imagegen,1024x1536,high,png,bf67c735539bd9c705d32ef3,,,,0,1,False,2026-05-14T16:04:06+00:00,metadata_mismatch
female_011__silhouette_card__v001,female_011,female,011,production,False,,True,,silhouette_card,cat_like,2.1,1.5-2.4,vision_needs_review,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_011__silhouette_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/011/silhouette_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_011__silhouette_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_011__silhouette_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_011__silhouette_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/011/silhouette_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_011__silhouette_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_011__silhouette_card__v001__attempt01.png,ai_profiles/female/011/silhouette_card.png,ai_profiles/female/011.png,codex-built-in-imagegen,1024x1536,high,png,d1b6ade1c5a7922ca9e5133c,female_011__face_card__v001,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/011/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/011/face_card.png,0,1,False,2026-05-14T16:04:06+00:00,observedFaceType_unclear; observedLooksLevelBand_unclear
female_011__vibe_card__v001,female_011,female,011,production,False,,True,,vibe_card,cat_like,2.1,1.5-2.4,missing,,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/011/vibe_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_011__vibe_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_011__vibe_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_011__vibe_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/011/vibe_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_011__vibe_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_011__vibe_card__v001__attempt01.png,ai_profiles/female/011/vibe_card.png,ai_profiles/female/011.png,codex-built-in-imagegen,1024x1536,high,png,300cd9bdf847dd2aa880a01b,female_011__face_card__v001,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/011/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/011/face_card.png,0,0,False,2026-05-14T12:31:13+00:00,missing_image
female_012__face_card__v001,female_012,female,012,production,False,,True,,face_card,cat_like,2.9,2.5-3.2,vision_rejected,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_012__face_card__v001__attempt02.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/012/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_012__face_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_012__face_card__v001__attempt02.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_012__face_card__v001__attempt02.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/012/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_012__face_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_012__face_card__v001__attempt02.png,ai_profiles/female/012/face_card.png,ai_profiles/female/012.png,codex-built-in-imagegen,1024x1536,high,png,ab901083246e8aa62125e778,,,,0,2,False,2026-05-14T16:04:06+00:00,metadata_mismatch
